name	input_score	output_score_100
2949	0.000000	0.148317
295	0.000000	0.160587
2950	0.000000	0.054777
2951	0.000000	0.220984
2952	0.000000	0.000000
2953	0.000000	0.000000
2954	0.000000	0.124248
2955	0.000000	0.081512
2956	0.000000	0.510149
2957	0.000000	0.294955
2958	0.000000	0.137994
2959	0.000000	0.172443
296	0.000000	0.078230
2960	0.000000	0.139367
2961	0.000000	0.185234
2962	0.000000	0.000000
2963	0.000000	0.148605
2964	0.000000	0.091700
2965	0.000000	0.088180
2966	0.000000	0.622636
2967	0.000000	0.000000
2968	0.000000	0.128963
2969	0.000000	0.147018
297	0.000000	0.000000
2970	0.000000	0.000000
2971	0.000000	0.105838
2972	0.000000	0.197632
2973	0.000000	0.342593
2974	0.000000	0.106098
2975	0.000000	0.141975
2976	0.000000	0.145997
2977	0.000000	0.135340
2978	0.000000	0.165474
2979	0.000000	1.475721
298	0.000000	0.141975
2980	0.000000	0.000000
2981	0.000000	0.075404
2982	0.000000	0.112599
2983	0.000000	0.176633
2984	0.000000	0.182852
2985	0.000000	2.249477
2986	0.000000	1.664946
2987	0.000000	0.000000
2988	0.000000	0.176158
2989	0.000000	0.026095
299	0.000000	0.246515
2990	0.000000	0.307193
2991	0.000000	0.000000
2992	0.000000	0.209147
2993	0.000000	0.148083
2994	0.000000	0.200685
2995	0.000000	0.000000
2996	0.000000	0.145760
2997	0.000000	0.188368
2998	0.000000	0.126051
2999	0.000000	0.205020
3	0.000000	0.253424
30	0.000000	0.154531
300	0.000000	0.137774
3000	0.000000	0.000000
3001	0.000000	0.158706
3002	0.000000	0.100841
3003	0.000000	0.131520
3004	0.000000	0.000000
3005	0.000000	0.142231
3006	0.000000	0.094586
3007	0.000000	0.198939
3008	0.000000	0.000000
3009	0.000000	0.272312
301	0.000000	0.209215
3010	0.000000	0.197632
3011	0.000000	0.229722
3012	0.000000	0.178846
3013	0.000000	0.176158
3014	0.000000	0.172023
3015	0.000000	0.595230
3016	0.000000	0.125211
3017	0.000000	0.266090
3018	0.000000	0.148083
3019	0.000000	0.149044
302	0.000000	0.232714
3020	0.000000	0.000000
3021	0.000000	0.113390
3022	0.000000	0.288912
3023	0.000000	0.139367
3024	0.000000	0.130951
3025	0.000000	0.143825
3026	0.000000	0.246220
3027	0.000000	0.379134
3028	0.000000	0.000000
3029	0.000000	0.000000
303	0.000000	0.198941
3030	0.000000	0.177655
3031	0.000000	0.120565
3032	0.000000	0.135687
3033	0.000000	0.176158
3034	0.000000	0.102574
3035	0.000000	0.085110
3036	0.000000	0.139352
3037	0.000000	0.148242
3038	0.000000	0.124248
3039	0.000000	0.273021
304	0.000000	0.000000
3040	0.000000	0.109991
3041	0.000000	0.249351
3042	0.000000	0.314212
3043	0.000000	0.000000
3044	0.000000	0.000000
3045	0.000000	0.124248
3046	0.000000	0.278119
3047	0.000000	0.159630
3048	0.000000	0.197632
3049	0.000000	0.176158
305	0.000000	0.269630
3050	0.000000	0.176158
3051	0.000000	0.141975
3052	0.000000	0.085219
3053	0.000000	0.000000
3054	0.000000	0.155547
3055	0.000000	0.231521
3056	0.000000	0.352354
3057	0.000000	0.131145
3058	0.000000	0.121422
3059	0.000000	0.219489
306	0.000000	0.000000
3060	0.000000	0.188270
3061	0.000000	0.233240
3062	0.000000	0.349188
3063	0.000000	0.217351
3064	0.000000	0.211041
3065	0.000000	0.119312
3066	0.000000	0.322533
3067	0.000000	0.197632
3068	0.000000	0.156093
3069	0.000000	0.143940
307	0.000000	0.197632
3070	0.000000	0.105103
3071	0.000000	0.000000
3072	0.000000	0.120681
3073	0.000000	0.212503
3074	0.000000	0.188312
3075	0.000000	0.159109
3076	0.000000	0.228400
3077	0.000000	0.102191
3078	0.000000	0.396134
3079	0.000000	0.225755
308	0.000000	0.549389
3080	0.000000	0.216573
3081	0.000000	0.112646
3082	0.000000	0.130705
3083	0.000000	0.200550
3084	0.000000	0.000000
3085	0.000000	0.210452
3086	0.000000	0.116660
3087	0.000000	0.198939
3088	0.000000	0.117031
3089	0.000000	0.128397
309	0.000000	0.000000
3090	0.000000	0.134479
3091	0.000000	0.159630
3092	0.000000	0.197691
3093	0.000000	0.259230
3094	0.000000	0.121552
3095	0.000000	0.141975
3096	0.000000	0.154147
3097	0.000000	0.145788
3098	0.000000	0.159468
3099	0.000000	0.141975
31	0.000000	0.203865
310	0.000000	0.113506
3100	0.000000	0.000000
3101	0.000000	0.088180
3102	0.000000	0.137020
3103	0.000000	0.071615
3104	0.000000	0.071615
3105	0.000000	0.165962
3106	0.000000	0.215584
3107	0.000000	0.000000
3108	0.000000	0.149372
3109	0.000000	0.105630
311	0.000000	0.098747
3110	0.000000	0.264436
3111	0.000000	0.166579
3112	0.000000	0.167430
3113	0.000000	0.323950
3114	0.000000	0.270919
3115	0.000000	0.201462
3116	0.000000	0.203865
3117	100.000000	1.193964
3118	0.000000	0.656386
3119	0.000000	0.241272
312	0.000000	0.000000
3120	0.000000	0.139367
3121	0.000000	0.238068
3122	0.000000	0.188270
3123	0.000000	0.209147
3124	0.000000	0.222484
3125	0.000000	0.132978
3126	0.000000	0.128261
3127	0.000000	0.000000
3128	0.000000	0.000000
3129	0.000000	0.130951
313	0.000000	0.267516
3130	0.000000	0.124248
3131	0.000000	0.000000
3132	0.000000	0.123218
3133	0.000000	0.149023
3134	0.000000	0.168714
3135	0.000000	0.244677
3136	0.000000	0.139367
3137	0.000000	0.269043
3138	0.000000	0.153907
3139	0.000000	0.428291
314	0.000000	0.147346
3140	0.000000	0.358453
3141	0.000000	0.149044
3142	0.000000	0.200481
3143	0.000000	0.521448
3144	0.000000	0.000000
3145	0.000000	0.159630
3146	0.000000	0.232110
3147	0.000000	0.148083
3148	0.000000	0.000000
3149	0.000000	0.202899
315	0.000000	0.272452
3150	0.000000	0.307362
3151	0.000000	0.152160
3152	0.000000	0.152160
3153	0.000000	0.152160
3154	0.000000	0.137100
3155	0.000000	0.197632
3156	0.000000	0.134479
3157	0.000000	0.149175
3158	0.000000	0.157736
3159	0.000000	0.148083
316	0.000000	0.125627
3160	0.000000	0.116660
3161	0.000000	0.188759
3162	0.000000	0.125627
3163	0.000000	0.127498
3164	0.000000	0.158706
3165	0.000000	0.203865
3166	0.000000	0.130705
3167	0.000000	0.149372
3168	0.000000	0.141975
3169	0.000000	0.123235
317	0.000000	0.000000
3170	0.000000	0.203359
3171	0.000000	0.103815
3172	0.000000	0.255379
3173	0.000000	0.198941
3174	0.000000	0.156500
3175	0.000000	0.000000
3176	0.000000	0.170909
3177	0.000000	0.136587
3178	0.000000	0.209147
3179	0.000000	0.300339
318	0.000000	0.102191
3180	0.000000	0.099821
3181	0.000000	0.396817
3182	0.000000	0.109459
3183	0.000000	0.170909
3184	0.000000	0.137774
3185	0.000000	0.209147
3186	0.000000	0.209147
3187	0.000000	0.135687
3188	0.000000	0.157684
3189	0.000000	0.102574
319	0.000000	0.135215
3190	0.000000	0.149395
3191	0.000000	0.000000
3192	0.000000	0.203865
3193	0.000000	0.150379
3194	0.000000	0.502661
3195	0.000000	0.158706
3196	0.000000	0.172521
3197	0.000000	0.210750
3198	0.000000	0.134479
3199	0.000000	0.176158
32	0.000000	0.264566
320	0.000000	0.266274
3200	0.000000	0.105630
3201	0.000000	0.115912
3202	0.000000	0.406032
3203	0.000000	0.145793
3204	0.000000	0.182852
3205	0.000000	0.000000
3206	0.000000	0.224327
3207	0.000000	0.122360
3208	0.000000	0.000000
3209	0.000000	0.072414
321	0.000000	0.243029
3210	0.000000	0.170306
3211	0.000000	0.179855
3212	0.000000	0.645025
3213	0.000000	0.000000
3214	0.000000	0.123921
3215	0.000000	0.000000
3216	0.000000	0.342493
3217	0.000000	0.270919
3218	0.000000	0.176158
3219	0.000000	0.163464
322	0.000000	0.347589
3220	0.000000	0.168714
3221	0.000000	0.195136
3222	0.000000	0.219113
3223	0.000000	0.219113
3224	0.000000	0.211802
3225	0.000000	0.000000
3226	0.000000	0.152013
3227	0.000000	0.000000
3228	0.000000	0.231532
3229	0.000000	0.328724
323	0.000000	0.101662
3230	0.000000	0.193286
3231	0.000000	0.331512
3232	0.000000	0.175222
3233	0.000000	0.298793
3234	0.000000	0.027057
3235	0.000000	0.168714
3236	0.000000	0.116922
3237	0.000000	0.133296
3238	0.000000	0.111875
3239	0.000000	0.275872
324	0.000000	0.186807
3240	0.000000	0.000000
3241	0.000000	0.000000
3242	0.000000	0.138098
3243	0.000000	0.261109
3244	0.000000	0.145997
3245	0.000000	0.344258
3246	0.000000	0.158706
3247	0.000000	0.257665
3248	0.000000	0.271899
3249	0.000000	0.130705
325	0.000000	0.149023
3250	0.000000	0.216483
3251	0.000000	0.182706
3252	0.000000	0.000000
3253	0.000000	0.203865
3254	0.000000	0.423357
3255	0.000000	0.192889
3256	0.000000	0.000000
3257	0.000000	0.373379
3258	0.000000	0.144357
3259	0.000000	0.219621
326	0.000000	0.258995
3260	0.000000	0.000000
3261	0.000000	0.000000
3262	0.000000	0.185704
3263	0.000000	0.130705
3264	0.000000	0.165246
3265	0.000000	0.000000
3266	0.000000	0.549389
3267	0.000000	0.332540
3268	0.000000	1.152048
3269	0.000000	0.281986
327	0.000000	0.251265
3270	0.000000	0.130705
3271	0.000000	0.116922
3272	0.000000	0.000000
3273	0.000000	0.264436
3274	0.000000	0.088180
3275	0.000000	0.182852
3276	0.000000	0.130705
3277	0.000000	0.000000
3278	0.000000	0.205266
3279	0.000000	0.205266
328	0.000000	0.266145
3280	0.000000	0.205266
3281	0.000000	0.089463
3282	0.000000	0.188270
3283	0.000000	0.199201
3284	0.000000	0.162938
3285	0.000000	0.176158
3286	0.000000	0.125281
3287	0.000000	0.137780
3288	0.000000	0.000000
3289	0.000000	0.116660
329	0.000000	0.119839
3290	0.000000	0.208966
3291	0.000000	0.179093
3292	0.000000	0.197163
3293	0.000000	0.027057
3294	0.000000	0.139504
3295	0.000000	0.076805
3296	0.000000	0.158706
3297	0.000000	0.334736
3298	0.000000	0.152905
3299	0.000000	0.159630
33	0.000000	0.203865
330	0.000000	0.107693
3300	0.000000	0.000000
3301	0.000000	0.184971
3302	0.000000	0.157208
3303	0.000000	0.134479
3304	0.000000	0.000000
3305	0.000000	0.107589
3306	0.000000	0.000000
3307	0.000000	0.323719
3308	0.000000	0.086409
3309	0.000000	0.172443
331	0.000000	0.183178
3310	0.000000	0.172521
3311	0.000000	0.276645
3312	0.000000	0.117628
3313	0.000000	0.099821
3314	0.000000	0.301961
3315	0.000000	0.203865
3316	0.000000	0.236577
3317	0.000000	0.130705
3318	0.000000	0.130705
3319	0.000000	0.262135
332	0.000000	0.246220
3320	0.000000	0.154751
3321	0.000000	0.223250
3322	0.000000	0.242691
3323	0.000000	0.430396
3324	0.000000	0.102811
3325	0.000000	0.134479
3326	0.000000	0.159630
3327	0.000000	0.165474
3328	0.000000	0.360792
3329	0.000000	0.208510
333	0.000000	0.000000
3330	0.000000	0.183178
3331	0.000000	0.000000
3332	0.000000	0.000000
3333	0.000000	0.133401
3334	0.000000	0.134479
3335	0.000000	0.134479
3336	0.000000	0.098747
3337	0.000000	0.148083
3338	0.000000	0.289338
3339	0.000000	0.214423
334	0.000000	0.000000
3340	0.000000	0.000000
3341	0.000000	0.291578
3342	0.000000	0.152749
3343	0.000000	0.000000
3344	0.000000	0.205781
3345	0.000000	0.234236
3346	0.000000	0.199562
3347	0.000000	0.197133
3348	0.000000	0.287218
3349	0.000000	0.137774
335	0.000000	0.000000
3350	0.000000	0.139352
3351	0.000000	0.165474
3352	0.000000	0.197691
3353	0.000000	0.137774
3354	0.000000	0.197390
3355	0.000000	0.157127
3356	0.000000	0.141011
3357	0.000000	0.170306
3358	0.000000	0.153218
3359	0.000000	0.153218
336	0.000000	0.227001
3360	0.000000	0.379975
3361	0.000000	0.104268
3362	0.000000	0.072999
3363	0.000000	0.248205
3364	0.000000	0.197063
3365	0.000000	0.129811
3366	0.000000	0.156327
3367	0.000000	0.208600
3368	0.000000	0.242297
3369	0.000000	0.138505
337	0.000000	0.137454
3370	0.000000	0.224327
3371	0.000000	0.203865
3372	0.000000	0.277659
3373	0.000000	0.170830
3374	0.000000	0.157127
3375	0.000000	0.157127
3376	0.000000	0.000000
3377	0.000000	0.000000
3378	0.000000	0.000000
3379	0.000000	0.130705
338	0.000000	0.000000
3380	0.000000	0.130951
3381	0.000000	0.134479
3382	0.000000	0.145793
3383	0.000000	0.130705
3384	0.000000	0.000000
3385	0.000000	0.147324
3386	0.000000	0.147324
3387	0.000000	0.216483
3388	0.000000	0.120681
3389	0.000000	0.000000
339	0.000000	0.071678
3390	0.000000	0.133401
3391	0.000000	0.108517
3392	0.000000	0.152520
3393	0.000000	0.139352
3394	0.000000	0.130951
3395	0.000000	0.105461
3396	0.000000	0.083900
3397	0.000000	0.140610
3398	0.000000	0.095568
3399	0.000000	0.113506
34	0.000000	0.156603
340	0.000000	0.349311
3400	0.000000	0.148083
3401	0.000000	0.153156
3402	0.000000	0.344258
3403	0.000000	0.142853
3404	0.000000	0.151959
3405	0.000000	0.000000
3406	0.000000	0.280348
3407	0.000000	1.099374
3408	0.000000	1.241838
3409	0.000000	0.089463
341	0.000000	0.153049
3410	0.000000	0.000000
3411	0.000000	0.000000
3412	0.000000	0.133401
3413	0.000000	0.803723
3414	0.000000	0.208966
3415	0.000000	0.190112
3416	0.000000	0.139367
3417	0.000000	0.102275
3418	0.000000	0.100163
3419	0.000000	0.156093
342	0.000000	0.000000
3420	0.000000	0.225003
3421	0.000000	0.216209
3422	0.000000	0.382872
3423	0.000000	0.451595
3424	0.000000	0.289338
3425	0.000000	0.176158
3426	0.000000	0.448591
3427	0.000000	0.127220
3428	0.000000	0.136985
3429	0.000000	0.134141
343	0.000000	0.170909
3430	0.000000	0.177960
3431	0.000000	0.000000
3432	0.000000	0.270919
3433	0.000000	0.261065
3434	0.000000	0.291305
3435	0.000000	0.312306
3436	0.000000	0.163311
3437	0.000000	0.265957
3438	0.000000	0.145760
3439	0.000000	0.156093
344	0.000000	0.000000
3440	0.000000	0.151695
3441	0.000000	0.128418
3442	0.000000	0.148083
3443	0.000000	0.241410
3444	0.000000	0.095932
3445	0.000000	0.225816
3446	0.000000	0.000000
3447	0.000000	0.000000
3448	0.000000	0.000000
3449	0.000000	0.251897
345	100.000000	1.204522
3450	0.000000	0.192889
3451	0.000000	0.246220
3452	0.000000	0.253341
3453	0.000000	0.185384
3454	0.000000	0.147836
3455	0.000000	0.196161
3456	0.000000	0.000000
3457	0.000000	0.186626
3458	0.000000	0.182203
3459	0.000000	0.288678
346	0.000000	0.150062
3460	0.000000	0.226991
3461	0.000000	0.156500
3462	0.000000	0.130705
3463	0.000000	0.162766
3464	0.000000	0.473751
3465	0.000000	0.134479
3466	0.000000	0.150057
3467	0.000000	0.236175
3468	0.000000	0.225933
3469	0.000000	0.168743
347	0.000000	0.198145
3470	0.000000	0.116918
3471	0.000000	0.147324
3472	0.000000	0.121720
3473	0.000000	0.121720
3474	0.000000	0.139352
3475	0.000000	0.298371
3476	0.000000	0.176158
3477	0.000000	0.270226
3478	0.000000	0.159630
3479	0.000000	0.134415
348	0.000000	0.117031
3480	0.000000	0.223250
3481	0.000000	0.156093
3482	0.000000	0.153447
3483	0.000000	0.000000
3484	0.000000	0.130705
3485	0.000000	0.130705
3486	0.000000	0.000000
3487	0.000000	0.243427
3488	0.000000	0.176633
3489	0.000000	0.202797
349	0.000000	0.188270
3490	0.000000	0.176158
3491	0.000000	0.210198
3492	0.000000	0.135687
3493	0.000000	0.000000
3494	0.000000	0.276505
3495	0.000000	0.183178
3496	0.000000	0.198939
3497	0.000000	0.095894
3498	0.000000	0.246220
3499	0.000000	0.209147
35	0.000000	0.276408
350	0.000000	0.000000
3500	0.000000	0.261946
3501	0.000000	0.161485
3502	0.000000	0.130705
3503	0.000000	0.000000
3504	0.000000	0.050081
3505	0.000000	0.214644
3506	0.000000	0.130575
3507	0.000000	0.000000
3508	0.000000	0.384923
3509	0.000000	0.000000
351	0.000000	0.000000
3510	0.000000	0.152013
3511	0.000000	0.314078
3512	0.000000	0.649840
3513	0.000000	0.197632
3514	0.000000	0.104450
3515	0.000000	0.000000
3516	0.000000	0.139214
3517	0.000000	0.172521
3518	0.000000	2.800870
3519	0.000000	0.101662
352	0.000000	0.152718
3520	0.000000	0.000000
3521	0.000000	0.082636
3522	0.000000	0.023309
3523	0.000000	0.023309
3524	0.000000	0.157736
3525	0.000000	0.330668
3526	0.000000	0.139294
3527	0.000000	0.140837
3528	0.000000	0.133631
3529	0.000000	0.102275
353	0.000000	0.066518
3530	0.000000	0.198671
3531	0.000000	0.298371
3532	0.000000	0.250121
3533	0.000000	0.373204
3534	0.000000	0.160396
3535	0.000000	0.136855
3536	0.000000	0.549389
3537	0.000000	0.344012
3538	0.000000	0.152323
3539	0.000000	0.160076
354	0.000000	0.261044
3540	0.000000	0.145793
3541	0.000000	0.172443
3542	0.000000	0.208014
3543	0.000000	0.148317
3544	0.000000	0.373144
3545	0.000000	0.712236
3546	0.000000	0.366288
3547	0.000000	0.000000
3548	0.000000	0.000000
3549	0.000000	0.264013
355	0.000000	0.179152
3550	0.000000	0.149044
3551	0.000000	0.099184
3552	0.000000	0.062383
3553	0.000000	0.209707
3554	0.000000	0.416062
3555	0.000000	0.134479
3556	0.000000	0.383340
3557	0.000000	0.246248
3558	0.000000	0.095894
3559	0.000000	0.198941
356	0.000000	0.000000
3560	0.000000	0.102574
3561	0.000000	0.170909
3562	0.000000	0.232640
3563	0.000000	0.000000
3564	0.000000	0.130705
3565	0.000000	0.157684
3566	0.000000	0.137776
3567	0.000000	0.148056
3568	0.000000	0.130705
3569	0.000000	0.188270
357	0.000000	0.197632
3570	0.000000	0.156500
3571	0.000000	0.137020
3572	0.000000	0.116660
3573	0.000000	0.188270
3574	0.000000	0.216908
3575	0.000000	0.156500
3576	0.000000	0.107534
3577	0.000000	0.000000
3578	0.000000	0.176158
3579	0.000000	0.225805
358	0.000000	0.133296
3580	0.000000	0.761055
3581	0.000000	0.147777
3582	0.000000	0.147777
3583	0.000000	0.246220
3584	0.000000	0.130951
3585	0.000000	0.000000
3586	0.000000	0.134576
3587	0.000000	0.193553
3588	0.000000	0.183213
3589	0.000000	0.188270
359	0.000000	0.171919
3590	0.000000	0.165474
3591	0.000000	0.000000
3592	0.000000	0.124248
3593	0.000000	0.000000
3594	0.000000	0.178850
3595	0.000000	0.198941
3596	0.000000	0.000000
3597	0.000000	0.193519
3598	0.000000	0.208870
3599	0.000000	0.137621
36	0.000000	0.171560
360	0.000000	0.045915
3600	0.000000	0.255746
3601	0.000000	0.130705
3602	0.000000	0.000000
3603	0.000000	0.045915
3604	0.000000	0.000000
3605	0.000000	0.000000
3606	0.000000	0.133296
3607	0.000000	0.108517
3608	0.000000	0.177560
3609	0.000000	0.227315
361	0.000000	0.000000
3610	0.000000	0.148387
3611	0.000000	0.172521
3612	0.000000	0.266145
3613	0.000000	0.369624
3614	0.000000	0.126438
3615	0.000000	0.153218
3616	0.000000	0.146186
3617	0.000000	0.161199
3618	100.000000	4.192152
3619	0.000000	0.227315
362	0.000000	0.130828
3620	0.000000	0.162766
3621	0.000000	0.139352
3622	0.000000	0.159630
3623	0.000000	0.299984
3624	0.000000	0.213603
3625	0.000000	0.119312
3626	0.000000	0.119312
3627	0.000000	0.119944
3628	0.000000	0.000000
3629	0.000000	0.211845
363	0.000000	0.000000
3630	0.000000	0.223250
3631	0.000000	0.249199
3632	0.000000	0.189350
3633	0.000000	0.211809
3634	0.000000	0.156898
3635	0.000000	0.113777
3636	0.000000	0.134479
3637	0.000000	0.258875
3638	0.000000	0.141975
3639	0.000000	0.132978
364	0.000000	0.000000
3640	0.000000	0.028419
3641	0.000000	0.192889
3642	0.000000	0.030400
3643	0.000000	0.172521
3644	0.000000	0.159630
3645	0.000000	0.037273
3646	0.000000	0.203865
3647	0.000000	0.197016
3648	0.000000	0.136468
3649	0.000000	0.395441
365	0.000000	0.279290
3650	0.000000	0.172443
3651	0.000000	0.110559
3652	0.000000	0.165474
3653	0.000000	0.150379
3654	0.000000	0.129107
3655	0.000000	0.197632
3656	0.000000	0.203865
3657	0.000000	0.219113
3658	0.000000	0.312438
3659	0.000000	0.133296
366	0.000000	0.107302
3660	0.000000	0.085110
3661	0.000000	0.251676
3662	0.000000	0.209826
3663	0.000000	0.282737
3664	0.000000	0.137020
3665	0.000000	0.112646
3666	0.000000	0.172521
3667	0.000000	0.331807
3668	0.000000	0.134415
3669	0.000000	0.000000
367	0.000000	0.278279
3670	0.000000	0.050081
3671	0.000000	0.103524
3672	0.000000	0.112599
3673	0.000000	0.549389
3674	0.000000	0.198939
3675	0.000000	0.157736
3676	0.000000	0.096465
3677	0.000000	0.105059
3678	0.000000	0.130705
3679	0.000000	0.288089
368	0.000000	0.300756
3680	0.000000	0.052217
3681	0.000000	0.000000
3682	0.000000	0.139504
3683	0.000000	0.323719
3684	0.000000	0.189504
3685	0.000000	0.266274
3686	0.000000	0.000000
3687	0.000000	0.000000
3688	0.000000	0.276754
3689	0.000000	0.000000
369	0.000000	0.158706
3690	0.000000	1.093625
3691	0.000000	0.197287
3692	0.000000	0.197287
3693	0.000000	0.150177
3694	0.000000	0.429013
3695	0.000000	0.141561
3696	0.000000	0.372653
3697	0.000000	0.197691
3698	0.000000	0.252664
3699	0.000000	0.271490
37	0.000000	0.230309
370	0.000000	0.176158
3700	0.000000	0.197691
3701	0.000000	0.153218
3702	0.000000	0.134479
3703	0.000000	0.084041
3704	0.000000	0.222337
3705	0.000000	0.220032
3706	0.000000	0.157127
3707	0.000000	0.220032
3708	0.000000	0.157127
3709	0.000000	0.157127
371	0.000000	0.176158
3710	0.000000	0.157127
3711	0.000000	0.157127
3712	0.000000	0.157127
3713	0.000000	0.157127
3714	0.000000	0.157127
3715	0.000000	0.157127
3716	0.000000	0.499582
3717	0.000000	0.157127
3718	0.000000	0.187035
3719	0.000000	0.188817
372	0.000000	0.200442
3720	0.000000	0.182375
3721	0.000000	0.166998
3722	0.000000	0.112599
3723	0.000000	0.116660
3724	0.000000	0.120681
3725	0.000000	0.646754
3726	0.000000	0.103815
3727	0.000000	0.240638
3728	0.000000	0.138098
3729	0.000000	0.116154
373	0.000000	0.149372
3730	0.000000	0.000000
3731	0.000000	0.237097
3732	0.000000	0.209147
3733	0.000000	0.203865
3734	0.000000	0.204478
3735	0.000000	0.226624
3736	0.000000	0.226857
3737	0.000000	0.322435
3738	0.000000	0.176158
3739	0.000000	0.141975
374	0.000000	0.000000
3740	0.000000	0.208966
3741	0.000000	0.115912
3742	0.000000	0.197632
3743	0.000000	0.106098
3744	0.000000	0.176158
3745	0.000000	0.000000
3746	0.000000	0.139142
3747	0.000000	0.145793
3748	0.000000	0.261476
3749	0.000000	0.144696
375	0.000000	0.273206
3750	0.000000	0.269988
3751	0.000000	0.172521
3752	0.000000	0.000000
3753	0.000000	0.145793
3754	0.000000	0.000000
3755	0.000000	0.162766
3756	0.000000	0.130951
3757	0.000000	0.123218
3758	0.000000	0.188270
3759	0.000000	0.124248
376	0.000000	0.691299
3760	0.000000	0.162766
3761	0.000000	0.188270
3762	0.000000	0.130705
3763	0.000000	0.288521
3764	0.000000	0.164029
3765	0.000000	0.278136
3766	0.000000	0.116922
3767	0.000000	0.197632
3768	0.000000	0.151561
3769	0.000000	0.120681
377	0.000000	0.083186
3770	0.000000	0.093110
3771	0.000000	0.000000
3772	0.000000	0.183541
3773	0.000000	0.026876
3774	0.000000	0.127498
3775	0.000000	0.145793
3776	0.000000	0.000000
3777	0.000000	0.138262
3778	0.000000	0.159630
3779	0.000000	0.109991
378	0.000000	0.030400
3780	0.000000	0.138693
3781	0.000000	0.000000
3782	0.000000	0.459467
3783	0.000000	0.272452
3784	0.000000	0.218790
3785	0.000000	0.186626
3786	0.000000	0.186626
3787	0.000000	0.203865
3788	0.000000	0.680875
3789	0.000000	0.264566
379	0.000000	0.066518
3790	0.000000	0.156500
3791	0.000000	0.203865
3792	0.000000	0.156168
3793	0.000000	0.201904
3794	0.000000	0.164731
3795	0.000000	0.794686
3796	0.000000	0.125073
3797	0.000000	0.282469
3798	0.000000	0.271793
3799	0.000000	0.276408
38	0.000000	0.197691
380	0.000000	0.000000
3800	0.000000	0.134479
3801	0.000000	0.193493
3802	0.000000	0.221479
3803	0.000000	0.344017
3804	0.000000	0.521448
3805	0.000000	0.177655
3806	0.000000	0.176633
3807	0.000000	0.250519
3808	0.000000	0.323719
3809	0.000000	0.130951
381	0.000000	0.055379
3810	0.000000	0.309682
3811	0.000000	0.147777
3812	0.000000	0.414401
3813	0.000000	0.000000
3814	0.000000	0.130705
3815	0.000000	0.129074
3816	0.000000	0.203865
3817	0.000000	0.234236
3818	0.000000	0.147438
3819	0.000000	0.152013
382	0.000000	0.177560
3820	0.000000	0.066518
3821	0.000000	0.116922
3822	0.000000	0.000000
3823	0.000000	0.000000
3824	0.000000	0.105630
3825	0.000000	0.000000
3826	0.000000	0.264436
3827	0.000000	0.051258
3828	0.000000	0.231126
3829	0.000000	0.191133
383	0.000000	0.148317
3830	0.000000	0.182852
3831	0.000000	0.154340
3832	0.000000	0.246220
3833	0.000000	0.265689
3834	0.000000	0.000000
3835	0.000000	0.159661
3836	0.000000	0.237083
3837	0.000000	0.238294
3838	0.000000	0.282737
3839	0.000000	0.159630
384	0.000000	0.130705
3840	0.000000	0.159630
3841	0.000000	0.159630
3842	0.000000	0.157127
3843	0.000000	0.141975
3844	0.000000	0.238168
3845	0.000000	0.145793
3846	0.000000	0.000000
3847	0.000000	0.281371
3848	0.000000	0.157736
3849	0.000000	0.000000
385	0.000000	0.130705
3850	0.000000	0.253401
3851	0.000000	0.199630
3852	0.000000	0.521448
3853	0.000000	0.000000
3854	0.000000	0.150676
3855	0.000000	0.176158
3856	0.000000	0.116922
3857	0.000000	0.135245
3858	0.000000	0.110641
3859	0.000000	0.153049
386	0.000000	0.000000
3860	0.000000	0.133296
3861	0.000000	0.000000
3862	0.000000	0.000000
3863	0.000000	0.190917
3864	0.000000	0.124248
3865	0.000000	0.130705
3866	0.000000	0.133401
3867	0.000000	0.028419
3868	0.000000	0.128963
3869	0.000000	0.192889
387	0.000000	0.045915
3870	0.000000	0.139352
3871	0.000000	0.172443
3872	0.000000	0.147324
3873	0.000000	0.139352
3874	0.000000	0.000000
3875	0.000000	0.124248
3876	0.000000	0.000000
3877	0.000000	0.000000
3878	0.000000	0.130951
3879	0.000000	0.151906
388	0.000000	0.130705
3880	0.000000	0.197632
3881	0.000000	0.182852
3882	0.000000	0.138098
3883	0.000000	0.000000
3884	0.000000	0.147324
3885	0.000000	0.147324
3886	0.000000	0.165474
3887	0.000000	0.197632
3888	0.000000	0.130705
3889	0.000000	0.137780
389	0.000000	0.224327
3890	0.000000	0.083186
3891	0.000000	0.153218
3892	0.000000	0.206878
3893	0.000000	0.233962
3894	0.000000	0.314676
3895	0.000000	0.216424
3896	0.000000	0.216424
3897	0.000000	0.153218
3898	0.000000	0.316701
3899	0.000000	0.248130
39	0.000000	0.276408
390	0.000000	0.398804
3900	0.000000	0.188230
3901	0.000000	0.197632
3902	0.000000	0.197632
3903	0.000000	0.146650
3904	0.000000	0.139352
3905	0.000000	0.191765
3906	0.000000	0.267189
3907	0.000000	0.000000
3908	0.000000	0.000000
3909	0.000000	0.139352
391	0.000000	0.450577
3910	0.000000	0.050081
3911	0.000000	0.130705
3912	0.000000	0.130705
3913	0.000000	0.208966
3914	0.000000	0.153049
3915	0.000000	0.290544
3916	0.000000	0.143834
3917	0.000000	0.135687
3918	0.000000	0.320809
3919	0.000000	0.323719
392	0.000000	0.165474
3920	0.000000	0.521448
3921	0.000000	0.000000
3922	0.000000	0.153907
3923	0.000000	0.139352
